city,crime,value
3562,Corvo,Crimes contra a identidade cultural e integridade pessoal,0
3563,Lajes das Flores,Crimes contra a identidade cultural e integridade pessoal,0
3565,Monção,Crimes contra a vida em sociedade,94
3567,Miranda do Corvo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
3568,Montemor-o-Velho,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",71
3569,Pampilhosa da Serra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
3571,Castanheira de Pêra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",10
3572,Carregal do Sal,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",31
3573,Santa Comba Dão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",28
3574,Sátão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",15
3575,Vila Nova de Paiva,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",24
3576,Tomar,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",36
3578,Paredes de Coura,Crimes contra as pessoas,65
3579,Cávado,Crimes contra as pessoas,2904
3580,Fafe,Crimes contra as pessoas,357
3581,Manteigas,Crimes contra a identidade cultural e integridade pessoal,0
3582,Alcochete,Crimes contra a identidade cultural e integridade pessoal,0
3583,Cascais,Crimes contra a identidade cultural e integridade pessoal,6
3584,Lisboa,Crimes contra a identidade cultural e integridade pessoal,44
3585,Montijo,Crimes contra a identidade cultural e integridade pessoal,5
3586,Palmela,Crimes contra a identidade cultural e integridade pessoal,0
3587,Alentejo,Crimes contra a identidade cultural e integridade pessoal,12
3588,Baixo Alentejo,Crimes contra a identidade cultural e integridade pessoal,3
3589,Mértola,Crimes contra a identidade cultural e integridade pessoal,0
3590,Lezíria do Tejo,Crimes contra a identidade cultural e integridade pessoal,7
3591,Golegã,Crimes contra a identidade cultural e integridade pessoal,0
3592,Rio Maior,Crimes contra a identidade cultural e integridade pessoal,0
3593,Arronches,Crimes contra a identidade cultural e integridade pessoal,0
3594,Castelo de Vide,Crimes contra a identidade cultural e integridade pessoal,0
3595,Crato,Crimes contra a identidade cultural e integridade pessoal,0
3596,Arraiolos,Crimes contra a identidade cultural e integridade pessoal,0
3597,Castelo de Paiva,Condução sem habilitação legal,6
3598,Felgueiras,Condução sem habilitação legal,56
3599,Resende,Condução sem habilitação legal,17
3600,Douro,Condução sem habilitação legal,118
3601,Mesão Frio,Condução sem habilitação legal,4
3602,Peso da Régua,Condução sem habilitação legal,13
3603,Sabrosa,Condução sem habilitação legal,3
3604,Terras de Trás-os-Montes,Condução sem habilitação legal,64
3605,Peniche,Condução sem habilitação legal,49
3606,Torres Vedras,Condução sem habilitação legal,216
3608,Águeda,Condução sem habilitação legal,67
3609,Oliveira do Bairro,Condução sem habilitação legal,59
3610,Cantanhede,Condução sem habilitação legal,37
3611,Góis,Condução sem habilitação legal,4
3612,Soure,Condução sem habilitação legal,6
3613,Tábua,Condução sem habilitação legal,9
3614,Viseu Dão Lafões,Condução sem habilitação legal,0
3615,Reguengos de Monsaraz,Ofensa à integridade física voluntária simples,29
3616,Moimenta da Beira,Crimes contra as pessoas,111
3617,Macedo de Cavaleiros,Crimes contra as pessoas,115
3619,Alcobaça,Crimes contra as pessoas,335
3620,Alenquer,Crimes contra as pessoas,347
3621,Arruda dos Vinhos,Crimes contra as pessoas,98
3622,Bombarral,Crimes contra as pessoas,86
3623,Nazaré,Crimes contra as pessoas,120
3624,Óbidos,Crimes contra as pessoas,63
3625,Freixo de Espada à Cinta,Crimes contra o património,31
3626,Murça,Crimes contra o património,33
3627,Peso da Régua,Crimes contra o património,94
3628,Torre de Moncorvo,Crimes contra o património,76
3629,Terras de Trás-os-Montes,Crimes contra o património,1141
3630,Lourinhã,Crimes contra o património,381
3631,Albergaria-a-Velha,Crimes contra o património,408
3632,Ovar,Crimes contra o património,714
3633,Condeixa-a-Nova,Crimes contra o património,197
3634,Lousã,Crimes contra o património,138
3635,Oliveira do Hospital,Crimes contra o património,114
3636,Ansião,Crimes contra o património,98
3637,Aguiar da Beira,Crimes contra o património,51
3638,Nelas,Crimes contra o património,214
3639,Santa Comba Dão,Crimes contra o património,87
3640,Fornos de Algodres,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",15
3641,Lisboa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",1596
3642,Montijo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",106
3643,Sesimbra,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",58
3644,Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",2034
3645,Santiago do Cacém,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",104
3646,Portimão,Ofensa à integridade física voluntária simples,173
3647,Silves,Ofensa à integridade física voluntária simples,127
3648,Vila do Bispo,Ofensa à integridade física voluntária simples,44
3649,Corvo,Ofensa à integridade física voluntária simples,0
3650,Vila do Porto,Ofensa à integridade física voluntária simples,18
3652,Porto Santo,Ofensa à integridade física voluntária simples,19
3653,Monção,Violência doméstica contra cônjuge ou análogos,26
3654,Maia,Violência doméstica contra cônjuge ou análogos,217
3655,Porto,Violência doméstica contra cônjuge ou análogos,593
3656,Trofa,Violência doméstica contra cônjuge ou análogos,88
3657,Alto Tâmega,Violência doméstica contra cônjuge ou análogos,174
3658,Chaves,Violência doméstica contra cônjuge ou análogos,92
3659,Évora,Crimes contra a identidade cultural e integridade pessoal,0
3660,Portel,Crimes contra a identidade cultural e integridade pessoal,0
3661,Reguengos de Monsaraz,Crimes contra a identidade cultural e integridade pessoal,0
3662,Ponta Delgada,Crimes contra a identidade cultural e integridade pessoal,0
3663,Velas,Crimes contra a identidade cultural e integridade pessoal,0
3664,Vila do Porto,Crimes contra a identidade cultural e integridade pessoal,0
3665,Calheta,Crimes contra a identidade cultural e integridade pessoal,0
3666,Arcos de Valdevez,Crimes contra a vida em sociedade,243
3667,Póvoa de Lanhoso,Crimes contra a vida em sociedade,175
3668,Vieira do Minho,Crimes contra a vida em sociedade,85
3669,Vila Nova de Famalicão,Crimes contra a vida em sociedade,397
3670,Arouca,Crimes contra a vida em sociedade,115
3671,Ferreira do Alentejo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",21
3672,Vidigueira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14
3673,Vila Real,Furto de veículo e em veículo motorizado,86
3674,Macedo de Cavaleiros,Furto de veículo e em veículo motorizado,5
3675,Mogadouro,Furto de veículo e em veículo motorizado,0
3676,Alcobaça,Furto de veículo e em veículo motorizado,120
3677,Lourinhã,Furto de veículo e em veículo motorizado,60
3678,Murtosa,Furto de veículo e em veículo motorizado,15
3679,Sever do Vouga,Furto de veículo e em veículo motorizado,14
3680,Coimbra,Furto de veículo e em veículo motorizado,271
3681,Montemor-o-Velho,Furto de veículo e em veículo motorizado,34
3682,Mortágua,Furto de veículo e em veículo motorizado,8
3683,Pampilhosa da Serra,Furto de veículo e em veículo motorizado,0
3685,Vidigueira,Crimes contra animais de companhia,0
3686,Marvão,Crimes contra animais de companhia,0
3687,Sousel,Crimes contra animais de companhia,0
3688,Estremoz,Crimes contra animais de companhia,4
3689,Viana do Alentejo,Crimes contra animais de companhia,0
3690,Vila Viçosa,Crimes contra animais de companhia,0
3691,Alcoutim,Crimes contra animais de companhia,0
3692,Almeirim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",24
3693,Cartaxo,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",61
3694,Chamusca,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",13
3695,Salvaterra de Magos,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",91
3696,Avis,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",43
3697,Fronteira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",0
3698,Nisa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",26
3699,Vila Real de Santo António,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",42
3700,Tábua,Crimes contra as pessoas,74
3701,Porto de Mós,Crimes contra as pessoas,137
3702,Viseu Dão Lafões,Crimes contra as pessoas,1912
3703,Nelas,Crimes contra as pessoas,113
3704,Sátão,Crimes contra as pessoas,66
3705,Castelo Branco,Crimes contra as pessoas,417
3706,Penamacor,Crimes contra as pessoas,60
3707,Constância,Crimes contra as pessoas,29
3708,Gouveia,Crimes contra as pessoas,106
3709,Almada,Crimes contra as pessoas,1595
3710,Oeiras,Crimes contra as pessoas,1096
3711,Seixal,Crimes contra as pessoas,1139
3712,Vila Franca de Xira,Crimes contra as pessoas,999
3713,Santiago do Cacém,Crimes contra as pessoas,256
3714,Anadia,Crimes contra as pessoas,187
3715,Alcanena,Crimes contra o património,197
3716,Sardoal,Crimes contra o património,20
3717,Castelo de Paiva,Crimes contra a vida em sociedade,74
3718,Vila Nova de Paiva,Condução sem habilitação legal,3
3719,Castelo Branco,Condução sem habilitação legal,67
3720,Médio Tejo,Condução sem habilitação legal,208
3721,Ferreira do Zêzere,Condução sem habilitação legal,12
3722,Ourém,Condução sem habilitação legal,34
3723,Sardoal,Condução sem habilitação legal,0
3724,Tomar,Condução sem habilitação legal,29
3725,Celorico da Beira,Condução sem habilitação legal,5
3726,Mêda,Condução sem habilitação legal,4
3728,Alcochete,Condução sem habilitação legal,32
3729,Loures,Condução sem habilitação legal,410
3730,Montijo,Condução sem habilitação legal,158
3731,Seixal,Condução sem habilitação legal,173
3732,Vila Franca de Xira,Condução sem habilitação legal,196
3733,Alvito,Condução sem habilitação legal,13
3734,Ourique,Condução sem habilitação legal,12
3735,Rio Maior,Condução sem habilitação legal,59
3736,Salvaterra de Magos,Condução sem habilitação legal,60
3737,Alto Alentejo,Condução sem habilitação legal,179
3738,Alter do Chão,Condução sem habilitação legal,6
3739,Avis,Condução sem habilitação legal,10
3740,Campo Maior,Condução sem habilitação legal,22
3741,Elvas,Condução sem habilitação legal,52
3742,Marvão,Condução sem habilitação legal,3
3743,Nisa,Condução sem habilitação legal,6
3744,Palmela,Crimes contra o património,1222
3745,Sesimbra,Crimes contra o património,1035
3746,Cuba,Crimes contra o património,69
3747,Ourique,Crimes contra o património,65
3748,Serpa,Crimes contra o património,197
3749,Lezíria do Tejo,Crimes contra o património,4261
3750,Golegã,Crimes contra o património,81
3751,Fronteira,Crimes contra o património,26
3752,Marvão,Crimes contra o património,24
3753,Vendas Novas,Crimes contra o património,137
3754,Algarve,Crimes contra o património,12790
3755,Castro Marim,Crimes contra o património,194
3756,Faro,Crimes contra o património,1564
3758,Vila da Praia da Vitória,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",49
3760,Alto Minho,Crimes contra o Estado,127
3761,Melgaço,Crimes contra o Estado,0
3762,Braga,Crimes contra o Estado,65
3763,Mondim de Basto,Crimes contra o Estado,0
3764,Espinho,Crimes contra o Estado,16
3765,Castelo de Paiva,Crimes contra o Estado,7
3766,Resende,Crimes contra o Estado,0
3767,Sernancelhe,Crimes contra o Estado,0
3768,Tabuaço,Crimes contra o Estado,0
3769,Torre de Moncorvo,Crimes contra o Estado,3
3770,Mértola,Crimes contra as pessoas,28
3771,Alter do Chão,Crimes contra as pessoas,34
3772,Campo Maior,Crimes contra as pessoas,136
3773,Castelo de Vide,Crimes contra as pessoas,35
3774,Crato,Crimes contra as pessoas,23
3775,Elvas,Crimes contra as pessoas,246
3776,Alentejo Central,Crimes contra as pessoas,1344
3777,Portel,Crimes contra as pessoas,48
3778,Vila Viçosa,Crimes contra as pessoas,53
3779,Algarve,Crimes contra as pessoas,5868
3781,Corvo,Crimes contra as pessoas,5
3782,Horta,Crimes contra as pessoas,163
3783,São Roque do Pico,Crimes contra as pessoas,48
3785,Porto Moniz,Crimes contra as pessoas,14
3786,Santa Cruz,Crimes contra as pessoas,249
3788,Lagos,Crimes contra o património,653
3789,Tavira,Crimes contra o património,733
3790,Vila do Bispo,Crimes contra o património,166
3791,Vila da Praia da Vitória,Crimes contra o património,353
3795,Caminha,Roubo por esticão e na via pública,3
3796,Paredes de Coura,Roubo por esticão e na via pública,0
3797,Braga,Roubo por esticão e na via pública,80
3798,Cabeceiras de Basto,Roubo por esticão e na via pública,0
3799,Porto,Roubo por esticão e na via pública,692
3800,Vila Nova de Gaia,Roubo por esticão e na via pública,148
3801,Baião,Roubo por esticão e na via pública,0
3802,Castelo de Paiva,Roubo por esticão e na via pública,0
3803,Vila Flor,Crimes contra o Estado,4
3804,Peniche,Crimes contra o Estado,12
3805,Anadia,Crimes contra o Estado,25
3806,Oliveira do Bairro,Crimes contra o Estado,0
3807,Arganil,Crimes contra o Estado,0
3808,Condeixa-a-Nova,Crimes contra o Estado,5
3809,Figueira da Foz,Crimes contra o Estado,26
3810,Ansião,Crimes contra o Estado,6
3811,Figueiró dos Vinhos,Crimes contra o Estado,0
3812,Pedrógão Grande,Crimes contra o Estado,4
3813,Oliveira de Frades,Crimes contra o Estado,0
3814,Penalva do Castelo,Crimes contra o Estado,4
3815,Beira Baixa,Crimes contra o Estado,60
3816,Penamacor,Crimes contra o Estado,0
3817,Alcanena,Crimes contra o Estado,6
3818,Vila Nova da Barquinha,Crimes contra o Estado,4
3819,Beiras e Serra da Estrela,Crimes contra o Estado,138
3820,Manteigas,Crimes contra o Estado,0
3821,Pinhel,Crimes contra o Estado,7
3823,Viana do Castelo,Crimes de homicídio voluntário consumado,0
3824,Cávado,Crimes de homicídio voluntário consumado,0
3825,Ave,Crimes de homicídio voluntário consumado,0
3826,Matosinhos,Crimes de homicídio voluntário consumado,0
3827,Póvoa de Varzim,Crimes de homicídio voluntário consumado,0
3828,Boticas,Crimes de homicídio voluntário consumado,0
3829,Chaves,Crimes de homicídio voluntário consumado,0
3830,Montalegre,Crimes de homicídio voluntário consumado,0
