,city,crime,value,latitude,longitude
1607,Odivelas,Crimes previstos em legislação avulsa,247,38.79262161,-9.18276501
1608,Castro Verde,Crimes previstos em legislação avulsa,10,37.69762421,-8.08186054
1609,Cuba,Crimes previstos em legislação avulsa,7,23.013134,-80.83287811
1610,Lezíria do Tejo,Crimes previstos em legislação avulsa,737,39.22999954,-8.68000031
1611,Chamusca,Crimes previstos em legislação avulsa,20,39.35948944,-8.4807415
1612,Alto Alentejo,Crimes previstos em legislação avulsa,284,39.29000092,-7.42999983
1613,Amarante,Ofensa à integridade física voluntária simples,101,41.26974869,-8.07833576
1614,Castelo de Paiva,Ofensa à integridade física voluntária simples,39,41.04170227,-8.2631073
1615,Moimenta da Beira,Ofensa à integridade física voluntária simples,31,40.9850502,-7.61773777
1616,Vila Real,Ofensa à integridade física voluntária simples,90,41.29589844,-7.74635267
1617,Terras de Trás-os-Montes,Ofensa à integridade física voluntária simples,218,41.48300171,-7.21700001
1618,Vimioso,Ofensa à integridade física voluntária simples,5,41.58392715,-6.52773142
1619,Oeste,Ofensa à integridade física voluntária simples,683,39.40000153,-9.13300037
1620,Águeda,Ofensa à integridade física voluntária simples,86,40.57448196,-8.44800472
1621,Murtosa,Ofensa à integridade física voluntária simples,41,40.74849701,-8.65173244
1622,Ovar,Ofensa à integridade física voluntária simples,136,40.85969925,-8.62541866
1623,Tomar,Violência doméstica contra cônjuge ou análogos,76,39.60367584,-8.4128294
1624,Torres Novas,Violência doméstica contra cônjuge ou análogos,40,39.47777939,-8.5408926
1625,Mêda,Violência doméstica contra cônjuge ou análogos,8,45.65996552,9.15445805
1626,Seia,Violência doméstica contra cônjuge ou análogos,79,40.42037964,-7.70321274
1627,Almada,Violência doméstica contra cônjuge ou análogos,486,38.68028641,-9.15848827
1628,Loures,Violência doméstica contra cônjuge ou análogos,536,38.83023834,-9.16708851
1629,Moita,Violência doméstica contra cônjuge ou análogos,230,38.6547966,-8.99393368
1630,Odivelas,Violência doméstica contra cônjuge ou análogos,366,38.79262161,-9.18276501
1631,Palmela,Violência doméstica contra cônjuge ou análogos,176,38.57831955,-8.89970493
1632,Setúbal,Violência doméstica contra cônjuge ou análogos,335,38.52458572,-8.89315319
1633,Odemira,Violência doméstica contra cônjuge ou análogos,62,37.59702301,-8.64186382
1634,Santiago do Cacém,Violência doméstica contra cônjuge ou análogos,72,38.01395798,-8.69761276
1635,Baixo Alentejo,Violência doméstica contra cônjuge ou análogos,313,38.01699829,-7.8670001
1636,Aljustrel,Violência doméstica contra cônjuge ou análogos,23,37.87678146,-8.16631699
1637,Moura,Violência doméstica contra cônjuge ou análogos,35,-24.57313538,149.97496033
1638,Lezíria do Tejo,Violência doméstica contra cônjuge ou análogos,574,39.22999954,-8.68000031
1639,Benavente,Violência doméstica contra cônjuge ou análogos,73,38.97831345,-8.81881618
1640,Golegã,Violência doméstica contra cônjuge ou análogos,10,39.4026947,-8.48907566
1641,Ponte de Sor,Violência doméstica contra cônjuge ou análogos,59,39.2478447,-8.00963879
1642,Évora,Violência doméstica contra cônjuge ou análogos,126,38.57098389,-7.90960217
1643,Vila do Bispo,Crimes contra a vida em sociedade,23,37.08306885,-8.90878487
1644,Porto Santo,Crimes contra a vida em sociedade,58,33.06044006,-16.33327866
1645,Arcos de Valdevez,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",88,41.84728241,-8.41852379
1646,Paredes de Coura,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",29,41.91098404,-8.55958557
1647,Valença,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",56,42.02396011,-8.63328552
1648,Vila Nova de Cerveira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",64,41.94009781,-8.74443722
1649,Braga,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",267,41.55176163,-8.42290306
1650,Cabeceiras de Basto,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14,41.53300095,-8.0170002
1651,Vila Nova de Famalicão,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",236,41.41238785,-8.52063656
1652,Maia,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",143,41.23286438,-8.62156487
1653,Póvoa de Varzim,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",10,41.38214874,-8.75776005
1654,Trofa,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",49,41.34218979,-8.55755615
1655,Ribeira de Pena,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",5,41.51984787,-7.79359674
1656,Baião,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",21,41.1614418,-8.03539276
1657,Paços de Ferreira,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",141,41.27861404,-8.37860489
1658,Penafiel,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",181,41.20699692,-8.28565121
1659,Douro,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",309,42.01055908,-2.88028002
1660,São João da Madeira,Crimes de homicídio voluntário consumado,0,40.90237808,-8.48950291
1661,Trofa,Crimes de homicídio voluntário consumado,0,41.34218979,-8.55755615
1662,Celorico de Basto,Crimes de homicídio voluntário consumado,0,41.3871727,-8.00118923
1663,Carrazeda de Ansiães,Crimes de homicídio voluntário consumado,0,41.24220276,-7.30619526
1664,Freixo de Espada à Cinta,Crimes de homicídio voluntário consumado,0,41.09131241,-6.80793619
1665,Mesão Frio,Crimes de homicídio voluntário consumado,0,41.16083908,-7.8876462
1666,Penedono,Crimes de homicídio voluntário consumado,0,40.98884964,-7.39228821
1667,Tabuaço,Crimes de homicídio voluntário consumado,0,41.11767197,-7.56604195
1668,Terras de Trás-os-Montes,Crimes de homicídio voluntário consumado,0,41.48300171,-7.21700001
1669,Miranda do Douro,Crimes de homicídio voluntário consumado,0,41.49585342,-6.27385759
1670,Alcobaça,Crimes de homicídio voluntário consumado,0,39.54996872,-8.98292637
1671,Cadaval,Crimes de homicídio voluntário consumado,0,39.24331665,-9.10280609
1672,Óbidos,Crimes de homicídio voluntário consumado,0,39.36206818,-9.15713787
1673,Murtosa,Crimes de homicídio voluntário consumado,0,40.74849701,-8.65173244
1674,Figueira da Foz,Crimes de homicídio voluntário consumado,0,40.15078354,-8.85121346
1675,Vila Real,Roubo por esticão e na via pública,11,41.29589844,-7.74635267
1676,Terras de Trás-os-Montes,Roubo por esticão e na via pública,0,41.48300171,-7.21700001
1677,Bragança,Roubo por esticão e na via pública,6,41.80717468,-6.75919104
1678,Miranda do Douro,Roubo por esticão e na via pública,0,41.49585342,-6.27385759
1679,Cadaval,Roubo por esticão e na via pública,3,39.24331665,-9.10280609
1680,Torres Vedras,Roubo por esticão e na via pública,29,39.08774567,-9.25944805
1681,Aveiro,Roubo por esticão e na via pública,58,40.64118576,-8.65361691
1682,Ílhavo,Roubo por esticão e na via pública,13,40.60107803,-8.67039108
1683,Ovar,Roubo por esticão e na via pública,20,40.85969925,-8.62541866
1684,Condeixa-a-Nova,Roubo por esticão e na via pública,0,40.11454391,-8.50013638
1685,Oliveira do Hospital,Roubo por esticão e na via pública,0,40.35971451,-7.86166334
1686,Penela,Roubo por esticão e na via pública,0,40.03120041,-8.39340115
1687,Castanheira de Pêra,Roubo por esticão e na via pública,0,40.0059166,-8.20831013
1688,Marinha Grande,Roubo por esticão e na via pública,41,39.75058365,-8.93155861
1689,Carregal do Sal,Roubo por esticão e na via pública,0,40.43366623,-8.00341034
1690,Castro Daire,Roubo por esticão e na via pública,0,40.89662933,-7.93545294
1691,Vila Nova de Paiva,Roubo por esticão e na via pública,0,40.84923935,-7.730093
1692,Oleiros,Roubo por esticão e na via pública,0,39.91891479,-7.914042
1693,Mafra,Crimes contra o Estado,32,38.96432114,-9.32824993
1694,Alentejo Litoral,Crimes contra o Estado,95,37.95000076,-8.86699963
1695,Moura,Crimes contra o Estado,11,-24.57313538,149.97496033
1696,Alpiarça,Crimes contra o Estado,10,39.25990677,-8.58447266
1697,Alter do Chão,Crimes contra o Estado,0,39.20027542,-7.65912724
1698,Campo Maior,Crimes contra o Estado,0,39.01004028,-7.06819487
1699,Gavião,Crimes contra o Estado,0,39.46493912,-7.9367938
1700,Alentejo Central,Crimes contra o Estado,99,38.56700134,-7.9000001
1701,Redondo,Crimes contra o Estado,0,33.84498215,-118.38724518
1702,Horta,Crimes contra o Estado,4,38.5423851,-28.62764931
1703,Ribeira Grande,Crimes contra o Estado,56,37.82172775,-25.52386856
1704,Velas,Crimes contra o Estado,3,38.68994522,-28.21458244
1705,Vila Franca do Campo,Crimes contra o Estado,0,37.71453094,-25.43340302
1706,Pedrógão Grande,Crimes de homicídio voluntário consumado,0,39.91609955,-8.14620686
1707,Tondela,Crimes de homicídio voluntário consumado,0,40.51641083,-8.08080387
1708,Beira Baixa,Crimes de homicídio voluntário consumado,0,-19.82870674,34.84178162
1709,Entroncamento,Crimes de homicídio voluntário consumado,0,39.46474838,-8.46900463
1710,Belmonte,Crimes de homicídio voluntário consumado,0,40.35845184,-7.35138988
1711,Trancoso,Crimes de homicídio voluntário consumado,0,-16.59259796,-39.10305023
1712,Sines,Crimes de homicídio voluntário consumado,0,37.95466614,-8.86452293
1713,Entroncamento,Roubo por esticão e na via pública,21,39.46474838,-8.46900463
1714,Sertã,Roubo por esticão e na via pública,0,39.80461121,-8.09905434
1715,Belmonte,Roubo por esticão e na via pública,0,40.35845184,-7.35138988
1716,Fundão,Roubo por esticão e na via pública,7,40.13693619,-7.49945498
1717,Santiago do Cacém,Roubo por esticão e na via pública,8,38.01395798,-8.69761276
1718,Baixo Alentejo,Roubo por esticão e na via pública,24,38.01699829,-7.8670001
1719,Alter do Chão,Roubo por esticão e na via pública,0,39.20027542,-7.65912724
1720,Campo Maior,Roubo por esticão e na via pública,0,39.01004028,-7.06819487
1721,Castelo de Vide,Roubo por esticão e na via pública,0,39.41464996,-7.45658541
1722,Elvas,Roubo por esticão e na via pública,10,38.88109589,-7.16383362
1723,Gavião,Roubo por esticão e na via pública,0,39.46493912,-7.9367938
1724,Câmara de Lobos,Crimes contra o Estado,41,32.64857101,-16.97599411
1725,Ribeira Brava,Crimes contra o Estado,10,32.68299866,-17.04999924
1726,Fafe,Crimes contra animais de companhia,16,41.44867325,-8.17214012
1727,Mondim de Basto,Crimes contra animais de companhia,0,41.41214752,-7.95291042
1728,Castro Marim,Crimes contra animais de companhia,0,37.21752167,-7.44548178
1729,Horta,Crimes contra animais de companhia,4,38.5423851,-28.62764931
1730,Velas,Crimes contra animais de companhia,5,38.68994522,-28.21458244
1731,Machico,Crimes contra animais de companhia,3,32.71583557,-16.76662827
1732,Porto Moniz,Crimes contra animais de companhia,0,32.86751175,-17.16622353
1733,Ribeira Brava,Crimes contra animais de companhia,7,32.68299866,-17.04999924
1734,Alto Minho,Crimes previstos em legislação avulsa,402,41.70000076,-8.83300018
1735,Ansião,Crimes contra a integridade física,37,39.91284943,-8.43531704
1736,Idanha-a-Nova,Crimes contra a integridade física,39,39.91974258,-7.23673964
1737,Médio Tejo,Crimes contra a integridade física,1072,39.59999847,-8.41699982
1738,Constância,Crimes contra a integridade física,18,39.47660828,-8.33863926
1739,Fundão,Crimes contra a integridade física,181,40.13693619,-7.49945498
1740,Oeiras,Crimes contra a integridade física,752,38.69740677,-9.30830956
1741,Sintra,Crimes contra a integridade física,2034,38.79844284,-9.38821888
1742,Sines,Crimes contra a integridade física,120,37.95466614,-8.86452293
1743,Vidigueira,Crimes contra a integridade física,45,38.20972061,-7.80120277
1744,Benavente,Crimes contra a integridade física,164,38.97831345,-8.81881618
1745,Arronches,Crimes contra a integridade física,18,39.12173462,-7.28415585
1746,Campo Maior,Crimes contra a integridade física,84,39.01004028,-7.06819487
1747,Vila Nova de Paiva,Furto de veículo e em veículo motorizado,0,40.84923935,-7.730093
1748,Figueira de Castelo Rodrigo,Furto de veículo e em veículo motorizado,4,40.89635086,-6.96307087
1749,Fornos de Algodres,Furto de veículo e em veículo motorizado,0,40.62249756,-7.53865337
1750,Gouveia,Furto de veículo e em veículo motorizado,9,40.49362564,-7.59372377
1751,Manteigas,Furto de veículo e em veículo motorizado,0,40.4005394,-7.53964806
1752,Sabugal,Furto de veículo e em veículo motorizado,8,40.35194016,-7.08937263
1753,Alcochete,Furto de veículo e em veículo motorizado,54,38.75603104,-8.96103191
1754,Amadora,Furto de veículo e em veículo motorizado,465,38.76232529,-9.23991013
1755,Alentejo,Furto de veículo e em veículo motorizado,1364,38.40891647,-7.82064199
1756,Alvito,Furto de veículo e em veículo motorizado,3,41.68787384,13.7423687
1757,Almeirim,Furto de veículo e em veículo motorizado,69,39.20960999,-8.62861824
1758,Azambuja,Furto de veículo e em veículo motorizado,83,39.06862259,-8.86911678
1759,Benavente,Furto de veículo e em veículo motorizado,100,38.97831345,-8.81881618
1760,Campo Maior,Furto de veículo e em veículo motorizado,9,39.01004028,-7.06819487
1761,Terras de Bouro,Crimes previstos em legislação avulsa,8,41.71920395,-8.31012344
1762,Vila Verde,Crimes previstos em legislação avulsa,47,41.65150452,-8.43593693
1763,Fafe,Crimes previstos em legislação avulsa,69,41.44867325,-8.17214012
1764,Vila Nova de Famalicão,Crimes previstos em legislação avulsa,140,41.41238785,-8.52063656
1765,Paredes,Crimes previstos em legislação avulsa,125,41.2071228,-8.33371735
1766,Chaves,Crimes previstos em legislação avulsa,54,41.74139786,-7.47196817
1767,Tâmega e Sousa,Crimes previstos em legislação avulsa,640,41.08200073,-8.29300022
1768,Ponta Delgada,Roubo por esticão e na via pública,50,37.73643494,-25.67265511
1769,Ribeira Grande,Roubo por esticão e na via pública,17,37.82172775,-25.52386856
1770,Santa Cruz da Graciosa,Roubo por esticão e na via pública,0,39.08495331,-28.00520515
1771,Machico,Roubo por esticão e na via pública,4,32.71583557,-16.76662827
1772,Ponta do Sol,Roubo por esticão e na via pública,0,32.67991638,-17.10394287
1773,Alto Minho,Furto de veículo e em veículo motorizado,385,41.70000076,-8.83300018
1774,Amares,Furto de veículo e em veículo motorizado,21,41.63127136,-8.34902859
1775,Barcelos,Furto de veículo e em veículo motorizado,240,41.53153992,-8.61895847
1776,Ave,Furto de veículo e em veículo motorizado,663,53.51245117,13.01904678
1777,Mondim de Basto,Furto de veículo e em veículo motorizado,5,41.41214752,-7.95291042
1778,Arganil,Crimes contra animais de companhia,0,40.21946335,-8.05384541
1779,Figueira da Foz,Crimes contra animais de companhia,7,40.15078354,-8.85121346
1780,Mealhada,Crimes contra animais de companhia,0,40.37810516,-8.45144558
1781,Montemor-o-Velho,Crimes contra animais de companhia,3,40.17253876,-8.68464661
1782,Tábua,Crimes contra animais de companhia,0,40.35964203,-8.02936935
1783,Porto de Mós,Crimes contra animais de companhia,7,39.60249329,-8.81852245
1784,Carregal do Sal,Crimes contra animais de companhia,4,40.43366623,-8.00341034
1785,Viseu,Crimes contra animais de companhia,11,40.65754318,-7.91427946
1786,Belmonte,Crimes contra animais de companhia,3,40.35845184,-7.35138988
1787,Guarda,Crimes contra animais de companhia,16,40.53713226,-7.2678504
1788,Albergaria-a-Velha,Crimes contra animais de companhia,7,40.6938858,-8.48101139
1789,Alentejo Litoral,Crimes contra animais de companhia,25,37.95000076,-8.86699963
1790,Mondim de Basto,Crimes contra a integridade física,27,41.41214752,-7.95291042
1791,Vieira do Minho,Crimes contra a integridade física,49,41.63505173,-8.14180374
1792,Vizela,Crimes contra a integridade física,106,41.37521744,-8.30317307
1793,Vale de Cambra,Crimes contra a integridade física,70,40.84428787,-8.39868259
1794,Ribeira de Pena,Crimes contra a integridade física,21,41.51984787,-7.79359674
1795,Vila Pouca de Aguiar,Crimes contra a integridade física,43,41.50065994,-7.64848852
1796,Tâmega e Sousa,Crimes contra a integridade física,1790,41.08200073,-8.29300022
1797,Arruda dos Vinhos,Crimes contra a integridade física,59,38.98312378,-9.077775
1798,Cadaval,Crimes contra a integridade física,59,39.24331665,-9.10280609
1799,Mesão Frio,Crimes contra a vida em sociedade,41,41.16083908,-7.8876462
1800,Tabuaço,Crimes contra a vida em sociedade,7,41.11767197,-7.56604195
1801,Estarreja,Crimes contra a vida em sociedade,165,40.75460815,-8.56909752
1802,Murtosa,Crimes contra a vida em sociedade,35,40.74849701,-8.65173244
1803,Cantanhede,Crimes contra a vida em sociedade,194,40.34669113,-8.59237289
1804,Mortágua,Crimes contra a vida em sociedade,28,40.39504242,-8.23202133
1805,Pampilhosa da Serra,Crimes contra a vida em sociedade,24,40.04605865,-7.95147228
1806,Penafiel,Crimes previstos em legislação avulsa,92,41.20699692,-8.28565121
1807,Vila Nova de Foz Côa,Crimes previstos em legislação avulsa,10,41.0828476,-7.13512659
1808,Óbidos,Crimes previstos em legislação avulsa,41,39.36206818,-9.15713787
1809,Águeda,Crimes previstos em legislação avulsa,95,40.57448196,-8.44800472
1810,Condeixa-a-Nova,Crimes previstos em legislação avulsa,4,40.11454391,-8.50013638
1811,Gavião,Crimes contra a integridade física,16,39.46493912,-7.9367938
1812,Nisa,Crimes contra a integridade física,33,39.51950836,-7.65380144
1813,Vila Nova de Foz Côa,Violência doméstica contra cônjuge ou análogos,27,41.0828476,-7.13512659
1814,Vila Real,Violência doméstica contra cônjuge ou análogos,116,41.29589844,-7.74635267
1815,Alfândega da Fé,Violência doméstica contra cônjuge ou análogos,0,41.34515762,-6.96669292
1816,Mogadouro,Violência doméstica contra cônjuge ou análogos,11,41.33906174,-6.7199688
1817,Vinhais,Violência doméstica contra cônjuge ou análogos,12,41.83559036,-7.00143051
1818,Caldas da Rainha,Violência doméstica contra cônjuge ou análogos,95,39.40735626,-9.13641644
1819,Torres Vedras,Violência doméstica contra cônjuge ou análogos,152,39.08774567,-9.25944805
1820,Albergaria-a-Velha,Violência doméstica contra cônjuge ou análogos,73,40.6938858,-8.48101139
1821,Estarreja,Violência doméstica contra cônjuge ou análogos,109,40.75460815,-8.56909752
1822,Góis,Violência doméstica contra cônjuge ou análogos,15,40.15573883,-8.10993767
1823,Mortágua,Violência doméstica contra cônjuge ou análogos,18,40.39504242,-8.23202133
1824,Soure,Violência doméstica contra cônjuge ou análogos,37,-0.7275759,-48.51897812
1825,Batalha,Violência doméstica contra cônjuge ou análogos,50,39.65784454,-8.82426262
1826,Lagoa,Condução sem habilitação legal,33,37.13472748,-8.45262527
1827,Portimão,Condução sem habilitação legal,82,37.13763428,-8.53439903
1828,Vila do Bispo,Condução sem habilitação legal,5,37.08306885,-8.90878487
1829,Lagoa,Condução sem habilitação legal,33,37.13472748,-8.45262527
1830,Santa Cruz das Flores,Condução sem habilitação legal,0,39.45597076,-31.12897491
1831,Velas,Condução sem habilitação legal,3,38.68994522,-28.21458244
1832,Vila de Rei,Crimes contra a vida em sociedade,13,39.6753006,-8.14678764
1833,Vila Viçosa,Crimes contra a integridade física,34,38.77740479,-7.41668749
1834,Ponta do Sol,Crimes contra a integridade física,33,32.67991638,-17.10394287
1835,Porto Santo,Crimes contra a integridade física,52,33.06044006,-16.33327866
1836,São Vicente,Crimes contra a integridade física,20,-23.96641731,-46.38613892
1837,Vila Nova de Famalicão,Ofensa à integridade física voluntária simples,192,41.41238785,-8.52063656
1838,Gondomar,Ofensa à integridade física voluntária simples,269,41.14310074,-8.53793621
1839,Maia,Ofensa à integridade física voluntária simples,235,41.23286438,-8.62156487
1840,Arraiolos,Furto de veículo e em veículo motorizado,15,38.72258759,-7.98530722
1841,Portel,Furto de veículo e em veículo motorizado,11,38.30856705,-7.70511532
1842,Algarve,Furto de veículo e em veículo motorizado,1926,37.01443863,-7.93527985
1843,Horta,Furto de veículo e em veículo motorizado,12,38.5423851,-28.62764931
1844,Povoação,Furto de veículo e em veículo motorizado,3,37.74722672,-25.24490356
1845,Vila do Porto,Furto de veículo e em veículo motorizado,4,36.97193909,-25.09832954
1846,Cávado,Crimes contra a identidade cultural e integridade pessoal,11,41.54417038,-8.42193985
1847,Setúbal,Crimes contra a vida em sociedade,291,38.52458572,-8.89315319
1848,Alentejo,Crimes contra a vida em sociedade,3858,38.40891647,-7.82064199
1849,Alentejo Litoral,Crimes contra a vida em sociedade,582,37.95000076,-8.86699963
1850,Baixo Alentejo,Crimes contra a vida em sociedade,698,38.01699829,-7.8670001
1851,Ourique,Crimes contra a vida em sociedade,30,37.65102005,-8.22396183
1852,Alpiarça,Crimes contra a vida em sociedade,73,39.25990677,-8.58447266
1853,Benavente,Crimes contra a vida em sociedade,200,38.97831345,-8.81881618
1854,Golegã,Crimes contra a vida em sociedade,26,39.4026947,-8.48907566
1855,Salvaterra de Magos,Crimes contra a vida em sociedade,153,39.02520752,-8.79338455
1856,Avis,Crimes contra a vida em sociedade,63,41.18490982,-77.31479645
1857,Elvas,Crimes contra a vida em sociedade,140,38.88109589,-7.16383362
1858,Arraiolos,Crimes contra a vida em sociedade,26,38.72258759,-7.98530722
1859,Mourão,Crimes contra a vida em sociedade,28,38.38482666,-7.34661865
1860,Redondo,Crimes contra a vida em sociedade,38,33.84498215,-118.38724518
1861,Alijó,"Condução de veículo com taxa de álcool igual ou superior a 1,2 g/l",14,41.27677917,-7.47465801
1862,Mira,Ofensa à integridade física voluntária simples,30,40.42790222,-8.73530579
1863,Pombal,Ofensa à integridade física voluntária simples,56,39.91378021,-8.627491
1864,Aguiar da Beira,Ofensa à integridade física voluntária simples,11,40.81547165,-7.54527664
1865,Mira,Crimes contra a identidade cultural e integridade pessoal,0,40.42790222,-8.73530579
1866,Penela,Crimes contra a identidade cultural e integridade pessoal,0,40.03120041,-8.39340115
1867,Soure,Crimes contra a identidade cultural e integridade pessoal,0,-0.7275759,-48.51897812
1868,Vila Nova de Poiares,Crimes contra a identidade cultural e integridade pessoal,0,40.21177673,-8.25871754
1869,Ansião,Crimes contra a identidade cultural e integridade pessoal,0,39.91284943,-8.43531704
1870,Porto,Crimes contra a identidade cultural e integridade pessoal,19,41.15015411,-8.61031818
